PUE,WUE,Case,Climate Zone,Cooling system (Original),Cooling system,Data center size,type,Case (Original)
1.4483936,1.1799430847167969,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4957272,1.6770623922348022,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5123378,1.3734192848205566,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.416953,1.066994309425354,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3542627,1.513575315475464,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3837874,1.154462456703186,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4299455,1.330552577972412,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3840629,1.278412938117981,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5193069,1.7115285396575928,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5070529,1.3005402088165283,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4587859,1.4706140756607056,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5130554,1.7715691328048706,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4159521,1.2619298696517944,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4774008,1.6114416122436523,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.5038972,1.395111322402954,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4004645,1.723505973815918,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.2798264,1.369786262512207,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.3038517,1.1446279287338257,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4624921,1.6021006107330322,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4728583,1.6291085481643677,3,7,Airside economizer& (water-cooled chiller),Airside economizer (water-cooled chiller),Midsize,Cluster 2,3
1.4340566,2.1534926891326904,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4383456,3.006211519241333,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.312884,2.328574657440185,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.32163,2.6079721450805664,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3687133,2.3772237300872803,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4302393,2.131854057312012,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3503519,2.204344749450684,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2801623,2.7727999687194824,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3753774,2.63520622253418,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.358054,2.8743529319763184,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3082689,2.4272210597991943,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2539136,2.1659340858459477,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3640288,2.2287936210632324,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3150831,2.0972516536712646,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4534327,2.6167707443237305,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4091809,2.656073808670044,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3464725,2.468207836151123,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.510993,2.2435624599456787,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3930545,2.216668605804444,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3708569,2.42148756980896,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3591483,2.306922197341919,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4584528,2.566686153411865,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.452326,2.686856508255005,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4130826,2.9025418758392334,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3268452,2.584547996520996,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.281815,2.268813133239746,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3989438,2.5426645278930664,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3907061,2.438464641571045,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3803645,2.6493735313415527,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4992498,2.235328197479248,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4280266,2.3630189895629883,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2238019,2.383681058883667,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2431592,2.712134838104248,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4426162,2.6634302139282227,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3878523,2.746032953262329,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4016073,2.53747296333313,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3279326,2.5198984146118164,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3486189,2.761761426925659,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3516179,2.3147127628326416,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2366166,2.593971967697144,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4177634,3.0573713779449463,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.420184,2.854696273803711,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3881564,2.118138313293457,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.5277491,2.838134765625,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3021146,2.25699234008789,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.378796,2.698406219482422,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2653347,2.1075856685638428,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.305626,2.4655985832214355,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3415098,2.5611367225646973,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3169283,2.4444897174835205,4,7,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.5314448,2.655512571334839,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6062559,3.1753621101379395,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4467422,3.2295451164245605,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5676546,3.1513500213623047,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4407752,2.4523110389709477,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4493483,2.8807520866394043,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6105107,3.1348717212677,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4949913,2.935184955596924,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4060409,2.7795143127441406,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5302018,3.2938082218170166,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4774816,2.4944543838500977,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5240091,2.7509660720825195,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4216179,2.5351884365081787,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5198678,2.9097676277160645,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5326477,2.6795451641082764,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.450219,2.865549325942993,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4356979,2.955684900283813,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5602579,2.94905424118042,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4395791,2.5738112926483154,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4096187,2.9373412132263184,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4343991,2.5886502265930176,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4662936,2.863311767578125,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4019707,2.536308765411377,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.500758,3.028968334197998,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3950403,2.9792799949646,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5573756,2.665170431137085,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.43182,2.729440450668335,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5378333,3.3618268966674805,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4807003,2.7307419776916504,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.599831,2.8564348220825195,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.608468,2.939461708068848,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4334005,2.9125900268554688,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5035268,2.5940937995910645,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4216168,2.946829080581665,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5686376,2.62839937210083,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5749335,2.9007487297058105,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.438131,2.6546452045440674,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5312139,3.312356472015381,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3805932,3.1019511222839355,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5466869,2.722381353378296,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4438491,2.708045244216919,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5276799,3.1477925777435303,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3990415,2.6623785495758057,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4805002,2.4191713333129883,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5734835,2.628767728805542,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4005861,2.396725654602051,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4132688,2.515097379684448,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4788071,2.4367737770080566,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5034044,2.7560150623321533,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3822771,2.775155067443848,5,7,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6658846,0.01709596067667,6,7,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5556188,0.0453507900238037,6,7,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6169528,0.0551342330873012,6,7,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4999061,0.0542630665004253,6,7,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6107572,0.0160446837544441,6,7,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4665798,0.0385067351162433,6,7,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.527687,0.0184978414326906,6,7,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3352851,0.0180660523474216,6,7,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5781076,0.0149467121809721,6,7,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4259379,0.0705270394682884,6,7,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
